"Buy_DATE","Sell_Day","Call","Entry_Criteria","Stock","Buy_Qty","Buy_Price","Sell_Qty","Sell_Price","Stop_Loss","Target_Price","Duration"
"2024-01-12","2024-02-08",NULL,"EW_BW","MCLEODRUSS","200","28.00","200","32.00","23.00","32.00",31
"2024-01-16","2024-01-31",NULL,"D_EW","COCHINSHIP","3","792.00","3","933.00","436.00","933.00",27
"2024-01-18","2024-02-08",NULL,"ATR/PR/EW_UC","AHLEAST","22","170.00","22","179.00","124.00","179.00",25
"2024-01-18","2024-02-09",NULL,"ATR/EW_UC","INDTERRAIN","45","75.00","45","84.00","53.00","84.00",25
"2024-01-18","2024-02-07",NULL,"ATR/EW_UC","ITDCEM","8","315.00","8","343.00","188.00","343.00",25
"2024-01-18","2024-02-07",NULL,"EW_UC","NAVKARCORP","15","120.00","15","121.00","56.00","121.00",25
"2024-01-18","2024-01-20",NULL,"ATR/EW_UC","SHREDIGCEM","34","113.00","34","118.00","83.00","118.00",25
"2024-01-18","2024-02-08",NULL,"ATR/EW_BW","SUZLON","111","43.00","111","49.00","34.00","49.00",25
"2024-01-18","2024-02-09",NULL,"EW_UC","WELINV","11","662.00","11","805.00","570.00","805.00",25
"2024-01-18","2024-02-08",NULL,"EW_UC","WOCKPHARMA","4","457.00","4","482.00","213.00","482.00",25
"2024-01-19","2024-02-09",NULL,"EW_BW","WSI","65","123.00","65","184.00","108.00","184.00",24
"2024-01-20","2024-02-06",NULL,"D_EW","AVROIND","23","138.00","23","150.00","94.00","150.00",23
"2024-01-20","2024-02-08",NULL,"D_EW","CUPID","1","1862.00","1","2079.00","242.00","2079.00",23
"2024-01-20","2024-02-08",NULL,"D_EW","GSPL","11","345.00","11","402.00","255.00","402.00",23
"2024-01-20","2024-02-07",NULL,"D_EW","JISLJALEQS","159","64.00","159","67.00","58.00","67.00",23
"2024-01-20","2024-02-08",NULL,"D_EW","SADBHAV","426","22.00","426","31.00","20.00","31.00",23
"2024-01-23","2024-02-09",NULL,"D_EW","WEBELSOLAR","5","300.00","5","470.00","82.00","470.00",20
"2024-01-24","2024-02-07",NULL,"D_EW","ABFRL","34","235.00","34","261.00","206.00","261.00",19
"2024-01-24","2024-02-09",NULL,"D_EW","HBLPOWER","3","481.00","3","602.00","86.00","602.00",19
"2024-01-24","2024-02-09",NULL,"D_EW","INDOTHAI","10","305.00","10","368.00","205.00","368.00",19
"2024-01-24","2024-02-06",NULL,"D_EW","NATIONALUM","21","136.00","21","161.00","89.00","161.00",19
"2024-01-24","2024-02-07",NULL,"D_EW","TCNSBRANDS","19","394.00","19","437.00","341.00","437.00",19
"2024-01-24","2024-02-08",NULL,"D_EW","TGBHOTELS","455","16.00","455","18.00","14.00","18.00",19
"2024-01-24","2024-02-08",NULL,"D_EW","WOCKPHARMA","4","448.00","4","482.00","213.00","482.00",19
"2024-01-25","2024-02-07",NULL,"D_EW","BBTC","2","1663.00","2","1779.00","1259.00","1779.00",18
"2024-01-25","2024-02-09",NULL,"D_EW","EROSMEDIA","130","25.00","130","28.00","17.00","28.00",18
"2024-01-25","2024-02-01",NULL,"D_EW","INDUSINDBK","8","1512.00","8","1542.00","1386.00","1542.00",18
"2024-01-25","2024-02-08",NULL,"D_EW","KIRLOSBROS","19","891.00","19","1011.00","837.00","1011.00",18
"2024-01-25","2024-02-07",NULL,"D_EW","KOTARISUG","294","54.00","294","70.00","51.00","70.00",18
"2024-01-25","2024-02-09",NULL,"D_EW","KSB","4","3452.00","4","3989.00","3172.00","3989.00",18
"2024-01-25","2024-02-08",NULL,"D_EW","MCLEODRUSS","500","25.00","500","32.00","23.00","32.00",18
"2024-01-25","2024-02-07",NULL,"D_EW","NAVKARCORP","17","113.00","17","121.00","56.00","121.00",18
"2024-01-25","2024-02-08",NULL,"D_EW","NMDC","9","217.00","9","245.00","104.00","245.00",18
"2024-01-25","2024-02-08",NULL,"D_EW","OMAXE","43","96.00","43","115.00","73.00","115.00",18
"2024-01-25","2024-01-30",NULL,"D_EW","ORTINLAB","267","21.00","267","22.00","17.00","22.00",18
"2024-01-25","2024-02-01",NULL,"D_EW","RANEENGINE","6","432.00","6","459.00","276.00","459.00",18
"2024-01-25","2024-02-05",NULL,"D_EW","SPLPETRO","31","568.00","31","650.00","536.00","650.00",18
"2024-01-25","2024-02-08",NULL,"D_EW","STEELCITY","63","78.00","63","91.00","62.00","91.00",18
"2024-01-25","2024-02-09",NULL,"D_EW","V2RETAIL","5","341.00","5","388.00","120.00","388.00",18
"2024-01-29","2024-02-08",NULL,"D_EW","INVENTURE","952","3.00","952","3.00","2.00","3.00",14
"2024-01-29","2024-02-06",NULL,"D_EW","JINDALPHOT","14","603.00","14","636.00","530.00","636.00",14
"2024-01-29","2024-02-06",NULL,"D_EW","JINDALSTEL","23","731.00","23","776.00","688.00","776.00",14
"2024-01-29","2024-02-09",NULL,"D_EW","JPPOWER","211","17.00","211","23.00","12.00","23.00",14
"2024-01-29","2024-01-11",NULL,"D_EW","RIIL","2","1430.00","2","1502.00","935.00","1502.00",14
"2024-01-29","2024-02-08",NULL,"D_EW","RTNINDIA","28","84.00","28","93.00","48.00","93.00",14
"2024-01-29","2024-02-09",NULL,"D_EW","SHIVAMAUTO","400","38.00","400","46.00","36.00","46.00",14
"2024-01-29","2024-02-08",NULL,"D_EW","WABAG","5","646.00","5","713.00","435.00","713.00",14
"2024-01-30","2024-02-09",NULL,"PR_EW","INDOTHAI","10","305.00","10","368.00","205.00","368.00",13
"2024-01-31","2024-02-07",NULL,"PR_EW","LGBFORGE","227","13.00","227","13.00","9.00","14.00",12
"2024-01-31","2024-02-07",NULL,"PR_EW","SHILPAMED","18","368.00","18","369.00","313.00","384.00",12
"2024-01-31","2024-02-01",NULL,"PR_EW","TASTYBITE","1","14019.00","1","13110.00","13071.00","14173.00",12
"2024-01-31","2024-02-02",NULL,"PR_EW","THEJO","6","1934.00","6","1820.00","1780.00","2000.00",12
"2024-01-31","2024-02-07",NULL,"PR_EW","TRIVENI","49","342.00","49","334.00","322.00","364.00",12
"2024-01-31","2024-02-05",NULL,"PR_EW","URAVI","24","318.00","24","308.00","277.00","339.00",12
"2024-01-31","2024-02-07",NULL,"PR_EW","UTTAMSUGAR","46","366.00","46","348.00","344.00","403.00",12
"2024-02-01","2024-02-08",NULL,"PR_EW","CENTRALBK","52","60.00","52","60.00","41.00","75.00",11
"2024-02-01","2024-02-09",NULL,"PR_EW","HINDNATGLS","800","19.00","800","23.00","18.00","25.00",11
"2024-02-01","2024-02-08",NULL,"PR_EW","LFIC","16","187.00","16","201.00","123.00","224.00",11
"2024-02-02","2024-02-08",NULL,"PR_EW","CDSL","6","1874.00","6","1848.00","1717.00","2013.00",10
"2024-02-02","2024-02-07",NULL,"PR_EW","DUCON","215","11.00","215","12.00","6.00","12.00",10
"2024-02-02","2024-02-06",NULL,"PR_EW","GMDCLTD","10","473.00","10","377.00","376.00","499.00",10
"2024-02-02","2024-02-08",NULL,"PR_EW","ORIENTHOT","62","133.00","62","127.00","117.00","136.00",10
"2024-02-05","2024-02-08",NULL,"PR_EW","CUPID","1","1796.00","1","1934.00","242.00","2079.00",7
"2024-02-05","2024-02-07",NULL,"PR_EW","DEN","95","62.00","95","56.00","52.00","64.00",7
"2024-02-05","2024-01-09",NULL,"PR_EW","MCL","364","39.00","364","37.00","36.00","50.00",7
"2024-02-06","2024-02-07",NULL,"PR_EW","GABRIEL","44","383.00","44","360.00","360.00","398.00",6
"2024-02-06","2024-02-07",NULL,"PR_EW","HMVL","14","114.00","14","98.00","41.00","113.00",6
"2024-02-06","2024-02-08",NULL,"PR_EW","RAMANEWS","114","22.00","114","20.00","13.00","24.00",6
"2024-02-06","2024-02-07",NULL,"PR_EW","TRITURBINE","13","425.00","13","428.00","350.00","477.00",6
"2024-02-07","2024-01-15",NULL,"PR_EW","BHARATGEAR","85","128.00","85","117.00","116.00","127.00",5
"2024-02-07","2024-01-20",NULL,"PR_EW","MARSHALL","183","44.00","183","40.00","39.00","47.00",5
"2024-02-07","2024-02-09",NULL,"PR_EW","ORIENTALTL","206","11.00","206","10.00","6.00","11.00",5
"2024-02-07","2024-02-08",NULL,"PR_EW","TALBROAUTO","36","286.00","36","277.00","258.00","299.00",5
"2024-02-09","2024-01-03",NULL,"PR_EW","GLOBUSSPR","14","857.00","14","807.00","786.00","883.00",3
"2024-02-09","2024-01-20",NULL,"PR_EW","HIRECT","13","590.00","13","561.00","512.00","625.00",3
"2024-02-09","2024-01-20",NULL,"PR_EW","MARSHALL","225","43.00","225","40.00","39.00","47.00",3
"2024-02-09","2024-01-22",NULL,"PR_EW","SDBL","53","272.00","53","253.00","253.00","304.00",3
"2024-02-09","2024-01-15",NULL,"PR_EW","TREJHARA","132","167.00","132","159.00","159.00","202.00",3
"2024-01-11","2024-02-08",NULL,"ATR/EW_BW","OAL","13","417.00","13","375.00","337.00","375.00",33
"2024-01-11","2024-01-19",NULL,"EW_DC","RELIGARE","88","219.00","88","231.00","231.00",NULL,33
"2024-01-18","2024-02-06",NULL,"ATR/EW_UC","CASTROLIND","22","177.00","22","203.00","132.00","203.00",26
"2024-01-18","2024-02-13",NULL,"ATR/EW_UC","ORIENTLTD","47","89.00","47","126.00","67.00","126.00",26
"2024-01-18","2024-02-09",NULL,"EW_UC","SALSTEEL","87","25.00","87","30.00","14.00","30.00",26
"2024-01-19","2024-01-19",NULL,"EW_BW","RELIGARE","85","219.00","85","231.00","231.00",NULL,25
"2024-01-24","2024-02-13",NULL,"D_EW","ORIENTLTD","36","95.00","36","126.00","67.00","126.00",20
"2024-01-25","2024-02-09",NULL,"D_EW","BAJAJHIND","308","28.00","308","38.00","25.00","38.00",19
"2024-01-25","2024-02-02",NULL,"D_EW","TIIL","2","2385.00","2","2435.00","1910.00","2435.00",19
"2024-01-29","2024-02-02",NULL,"D_EW","APCL","32","220.00","32","230.00","189.00","230.00",15
"2024-01-29","2024-02-09",NULL,"D_EW","BALAJITELE","19","89.00","19","129.00","35.00","129.00",15
"2024-01-31","2024-02-07",NULL,"PR_EW","POWERINDIA","1","5930.00","1","5960.00","3896.00","6333.00",13
"2024-02-07","2024-02-07",NULL,"PR_EW","INDIANHUME","52","258.00","52","239.00","239.00",NULL,6
"2024-02-09","2024-02-09",NULL,"PR_EW","LATTEYS","1000","20.00","1000","19.00","19.00",NULL,4
"2024-01-09","2024-01-09",NULL,"D_EW","SUPRAJIT","44","409.00","44","386.00","386.00",NULL,36
"2024-01-19","2024-02-09",NULL,"EW_UC","SALONA","51","296.00","51","337.00","276.00","337.00",26
"2024-02-12","2024-02-14",NULL,"D_EW","CARBORUNIV","13","1150.00","13","1115.00","1075.00","1123.00",2
"2024-02-12","2024-02-08",NULL,"D_EW","OAL","43","386.00","43","373.00","363.00","375.00",2
"2024-02-13","2024-02-14",NULL,"D_EW","MPHASIS","6","2629.00","6","2562.00","2472.00","2584.00",1
"2024-02-12","2024-02-13",NULL,"D_EW","CARYSIL","4","1040.00","4","1035.00","805.00","1113.00",3
"2024-02-12","2024-02-15",NULL,"D_EW","CREDITACC","8","1625.00","8","1560.00","1505.00","1597.00",3
"2024-02-13","2024-02-14",NULL,"D_EW","UNIINFO","71","40.00","71","40.00","26.00","43.00",2
"2024-02-14","2024-02-01",NULL,"D_EW","ORICONENT","73","43.00","73","40.00","29.00","45.00",1
"2024-02-13","2024-02-15",NULL,"D_EW","CINEVISTA","286","20.00","286","21.00","17.00","22.00",3
"2024-02-13","2024-02-08",NULL,"D_EW","KSHITIJPOL",NULL,"6.00",NULL,"6.00","6.00","7.00",3
"2024-02-13","2024-02-15",NULL,"D_EW","LUMAXTECH","18","417.00","18","430.00","363.00","485.00",3
"2024-02-13","2024-02-14",NULL,"D_EW","WEWIN","108","75.00","108","70.00","66.00","76.00",3
"2024-02-14","2024-02-16",NULL,"D_EW","NATIONALUM","15","156.00","15","163.00","89.00","167.00",2
"2024-02-15","2024-02-16",NULL,"D_EW","ADVANIHOTR","16","159.00","16","157.00","96.00","160.00",1
"2024-02-15","2024-02-16",NULL,"D_EW","CHEMCON","42","269.00","42","265.00","245.00","269.00",1
"2024-02-15","2024-02-09",NULL,"D_EW","JYOTISTRUC","51","31.00","51","30.00","11.00","34.00",1
"2024-02-15","2024-01-30",NULL,"D_EW","MARALOVER","51","88.00","51","83.00","69.00","99.00",1
"2024-02-15","2024-02-16",NULL,"D_EW","SCHNEIDER","4","578.00","4","559.00","300.00","573.00",1
"2024-02-15","2024-02-16",NULL,"D_EW","THYROCARE","27","605.00","27","597.00","568.00","606.00",1
"2024-01-17","2024-02-14",NULL,"PR/EW_W","DSSL","10","691.00","10","784.00","593.00","784.00",33
"2024-02-12","2024-02-14",NULL,"D_EW","SEAMECLTD","6","1195.00","6","1126.00","1020.00","1198.00",7
"2024-02-13","2024-02-15",NULL,"D_EW","MAGNUM","29","64.00","29","62.00","30.00","67.00",6
"2024-02-13","2024-02-14",NULL,"D_EW","SAKSOFT","37","284.00","37","284.00","257.00","292.00",6
"2024-02-13","2024-02-16",NULL,"D_EW","TAJGVK","7","347.00","7","340.00","213.00","359.00",6
"2024-02-14","2024-02-15",NULL,"D_EW","AHLADA","65","138.00","65","127.00","123.00","143.00",5
"2024-02-14","2024-02-19",NULL,"D_EW","CENTURYPLY","21","750.00","21","726.00","702.00","746.00",5
"2024-02-14","2024-02-15",NULL,"D_EW","HBLPOWER","2","552.00","2","528.00","86.00","562.00",5
"2024-02-14","2024-02-15",NULL,"D_EW","HUDCO","8","198.00","8","194.00","71.00","204.00",5
"2024-02-14","2024-02-15",NULL,"D_EW","OSWALSEEDS","148","46.00","148","44.00","39.00","46.00",5
"2024-02-14","2024-02-15",NULL,"D_EW","PARACABLES","126","92.00","126","89.00","84.00","95.00",5
"2024-02-14","2024-02-15",NULL,"D_EW","SWELECTES","2","948.00","2","1033.00","484.00","1083.00",5
"2024-02-14","2024-02-15",NULL,"D_EW","VIKASECO","541","5.00","541","5.00","3.00","5.00",5
"2024-02-15","2024-02-16",NULL,"PR_EW","PRAXIS","286","25.00","286","24.00","22.00","25.00",4
"2024-02-16","2024-01-30",NULL,"D_EW","HPIL","17","156.00","17","148.00","97.00","206.00",3
"2024-02-16","2024-02-19",NULL,"D_EW","RAJMET","488","15.00","488","14.00","13.00","15.00",3
"2024-02-12","2024-02-16",NULL,"D_EW","SAKUMA","83","27.00","83","27.00","15.00","29.00",8
"2024-02-12","2024-02-15",NULL,"PR_EW","SHANTI","79","30.00","79","30.00","17.00","33.00",8
"2024-02-13","2024-02-19",NULL,"D_EW","63MOONS","16","455.00","16","513.00","392.00","547.00",7
"2024-02-13","2024-02-16",NULL,"PR_EW","CAREERP","15","252.00","15","260.00","187.00","274.00",7
"2024-02-13","2024-02-15",NULL,"D_EW","CENTEXT","435","24.00","435","25.00","22.00","26.00",7
"2024-02-13","2024-02-15",NULL,"D_EW","GANESHHOUC","3","704.00","3","711.00","362.00","759.00",7
"2024-02-13","2024-02-14",NULL,"D_EW","PDSL","27","563.00","27","540.00","526.00","570.00",7
"2024-02-13","2024-02-14",NULL,"D_EW","VAIBHAVGBL","14","463.00","14","460.00","390.00","484.00",7
"2024-02-14","2024-02-16",NULL,"D_EW","KECL","61","127.00","61","125.00","111.00","132.00",6
"2024-02-14","2024-02-16",NULL,"D_EW","LAMBODHARA","35","180.00","35","177.00","152.00","189.00",6
"2024-02-14","2024-02-19",NULL,"D_EW","LFIC","10","222.00","10","228.00","123.00","237.00",6
"2024-02-14","2024-02-16",NULL,"D_EW","MANAKSTEEL","27","80.00","27","81.00","43.00","86.00",6
"2024-02-14","2024-02-20",NULL,"D_EW","PCJEWELLER","222","51.00","222","55.00","47.00","55.00",6
"2024-02-14","2024-02-16",NULL,"D_EW","RAMANEWS","148","20.00","148","20.00","13.00","21.00",6
"2024-02-15","2024-02-16",NULL,"D_EW","GENCON","55","54.00","55","52.00","36.00","57.00",5
"2024-02-15","2024-02-16",NULL,"D_EW","NEWGEN","12","771.00","12","740.00","685.00","797.00",5
"2024-02-15","2024-01-30",NULL,"D_EW","SIGIND","65","82.00","65","79.00","67.00","87.00",5
"2024-02-15","2024-02-19",NULL,"D_EW","TRIL","6","318.00","6","325.00","142.00","340.00",5
"2024-02-15","2024-02-16",NULL,"D_EW","VISAKAIND","16","142.00","16","138.00","81.00","147.00",5
"2024-02-16","2024-02-20",NULL,"D_EW","AKG","274","24.00","274","23.00","20.00","23.00",4
"2024-02-16","2024-02-20",NULL,"D_EW","PRECAM","53","227.00","53","216.00","208.00","223.00",4
"2024-02-16","2024-02-20",NULL,"D_EW","STERTOOLS","34","364.00","34","353.00","334.00","357.00",4
"2024-02-19","2024-02-20",NULL,"D_EW","VOLTAMP","1","7409.00","1","7262.00","4212.00","7365.00",1
"2024-01-11","2024-02-20",NULL,"ATR/EW_BW","TIMETECHNO","43","185.00","43","230.00","162.00","230.00",41
"2024-01-25","2024-01-29",NULL,"D_EW","ADANIPOWER","4","543.00","4","566.00","289.00","566.00",27
"2024-01-25","2024-02-20",NULL,"D_EW","TIMETECHNO","70","176.00","70","230.00","162.00","230.00",27
"2024-01-29","2024-02-14",NULL,"D_EW","ACE","7","919.00","7","1180.00","780.00","1180.00",23
"2024-01-29","2024-02-19",NULL,"D_EW","SHAKTIPUMP","3","1271.00","3","1529.00","929.00","1529.00",23
"2024-01-29","2024-02-20",NULL,"D_EW","WONDERLA","15","865.00","15","992.00","800.00","992.00",23
"2024-02-01","2024-02-20",NULL,"PR_EW","SANGHVIMOV","16","793.00","16","1146.00","730.00","1218.00",20
"2024-02-02","2024-02-16",NULL,"PR_EW","TPLPLASTEH","48","68.00","48","70.00","47.00","76.00",19
"2024-02-12","2024-02-19",NULL,"D_EW","JETFREIGHT","147","16.00","147","15.00","9.00","15.00",9
"2024-02-13","2024-02-20",NULL,"D_EW","CTE","63","90.00","63","102.00","74.00","108.00",8
"2024-02-13","2024-02-19",NULL,"D_EW","GMRINFRA","26","90.00","26","86.00","52.00","92.00",8
"2024-02-13","2024-02-19",NULL,"PR_EW","GTPL","38","205.00","38","202.00","179.00","212.00",8
"2024-02-13","2024-02-16",NULL,"D_EW","HPL","7","322.00","7","354.00","179.00","373.00",8
"2024-02-13","2024-02-20",NULL,"D_EW","KHANDSE","132","30.00","132","31.00","22.00","33.00",8
"2024-02-13","2024-02-19",NULL,"D_EW","KIOCL","10","406.00","10","510.00","303.00","555.00",8
"2024-02-13","2024-02-16",NULL,"D_EW","MARKSANS","51","158.00","51","156.00","139.00","169.00",8
"2024-02-13","2024-02-16",NULL,"D_EW","RTNINDIA","154","82.00","154","82.00","76.00","87.00",8
"2024-02-14","2024-02-16",NULL,"D_EW","BEML","3","3049.00","3","2977.00","2681.00","3133.00",7
"2024-02-14","2024-02-15",NULL,"D_EW","DANGEE","833","12.00","833","12.00","11.00","13.00",7
"2024-02-14","2024-02-19",NULL,"PR_EW","DBL","11","455.00","11","460.00","365.00","492.00",7
"2024-02-14","2024-02-19",NULL,"D_EW","DHANI","256","39.00","256","41.00","35.00","44.00",7
"2024-02-14","2024-02-20",NULL,"D_EW","HINDOILEXP","53","185.00","53","198.00","166.00","210.00",7
"2024-02-14","2024-02-15",NULL,"D_EW","HINDPETRO","3","543.00","3","547.00","239.00","569.00",7
"2024-02-14","2024-02-19",NULL,"D_EW","LIBAS","126","23.00","126","23.00","15.00","25.00",7
"2024-02-14","2024-02-19",NULL,"D_EW","MIRCELECTR","87","27.00","87","27.00","16.00","28.00",7
"2024-02-14","2024-02-19",NULL,"D_EW","MRPL","6","204.00","6","256.00","49.00","279.00",7
"2024-02-14","2024-02-20",NULL,"D_EW","ORIENTALTL","206","11.00","206","13.00","6.00","14.00",7
"2024-02-14","2024-02-20",NULL,"D_EW","ORIENTCER","159","56.00","159","60.00","50.00","62.00",7
"2024-02-14","2024-02-20",NULL,"D_EW","PALASHSECU","100","122.00","100","126.00","112.00","143.00",7
"2024-02-14","2024-02-16",NULL,"D_EW","PPL","26","436.00","26","425.00","397.00","455.00",7
"2024-02-14","2024-02-15",NULL,"D_EW","RITES","3","747.00","3","731.00","432.00","774.00",7
"2024-02-14","2024-02-15",NULL,"D_EW","RTNPOWER","122","11.00","122","10.00","3.00","11.00",7
"2024-02-14","2024-02-15",NULL,"D_EW","SHREERAMA","357","30.00","357","29.00","27.00","30.00",7
"2024-02-14","2024-02-15",NULL,"D_EW","SUZLON","83","46.00","83","45.00","34.00","47.00",7
"2024-02-14","2024-02-19",NULL,"D_EW","SWSOLAR","3","582.00","3","572.00","253.00","610.00",7
"2024-02-14","2024-02-19",NULL,"D_EW","TAKE","84","30.00","84","28.00","18.00","31.00",7
"2024-02-14","2024-02-16",NULL,"D_EW","TPLPLASTEH","54","66.00","54","70.00","47.00","76.00",7
"2024-02-14","2024-02-19",NULL,"D_EW","TREJHARA","76","164.00","76","180.00","151.00","187.00",7
"2024-02-14","2024-02-19",NULL,"D_EW","VAKRANGEE","103","26.00","103","26.00","16.00","27.00",7
"2024-02-15","2024-02-01",NULL,"D_EW","AROGRANITE","172","57.00","172","55.00","51.00","65.00",6
"2024-02-15","2024-02-16",NULL,"D_EW","ARVIND","28","302.00","28","290.00","267.00","310.00",6
"2024-02-15","2024-02-16",NULL,"D_EW","BIRLACABLE","22","309.00","22","294.00","263.00","316.00",6
"2024-02-15","2024-02-19",NULL,"D_EW","BPL","41","105.00","41","102.00","81.00","111.00",6
"2024-02-15","2024-02-16",NULL,"D_EW","BROOKS","69","133.00","69","129.00","119.00","138.00",6
"2024-02-15","2024-02-19",NULL,"PR_EW","DBCORP","37","299.00","37","298.00","272.00","315.00",6
"2024-02-15","2024-02-16",NULL,"D_EW","EKC","23","165.00","23","158.00","122.00","169.00",6
"2024-02-15","2024-02-19",NULL,"D_EW","ENGINERSIN","42","216.00","42","221.00","192.00","231.00",6
"2024-02-15","2024-02-19",NULL,"D_EW","GPPL","13","191.00","13","198.00","116.00","212.00",6
"2024-02-15","2024-02-19",NULL,"D_EW","LPDC","339","10.00","339","10.00","7.00","11.00",6
"2024-02-15","2024-02-16",NULL,"D_EW","MPHASIS","4","2709.00","4","2650.00","2472.00","2788.00",6
"2024-02-15","2024-02-20",NULL,"PR_EW","SADBHAV","157","26.00","157","28.00","20.00","30.00",6
"2024-02-15","2024-02-16",NULL,"D_EW","SOUTHBANK","84","35.00","84","33.00","23.00","35.00",6
"2024-02-15","2024-02-02",NULL,"D_EW","TEXINFRA","20","116.00","20","109.00","66.00","130.00",6
"2024-02-15","2024-01-31",NULL,"D_EW","TEXRAIL","44","193.00","44","182.00","171.00","219.00",6
"2024-02-15","2024-02-16",NULL,"D_EW","WSI","16","169.00","16","159.00","108.00","172.00",6
"2024-02-16","2024-02-19",NULL,"D_EW","BAGFILMS","513","12.00","513","11.00","10.00","12.00",5
"2024-02-16","2024-02-20",NULL,"D_EW","BGRENERGY","50","108.00","50","103.00","88.00","116.00",5
"2024-02-16","2024-02-02",NULL,"D_EW","HINDCOPPER","42","258.00","42","248.00","234.00","302.00",5
"2024-02-16","2024-01-20",NULL,"D_EW","RBA","82","116.00","82","110.00","104.00","130.00",5
"2024-02-19","2024-02-21",NULL,"D_EW","ANURAS","7","923.00","7","885.00","782.00","905.00",2
"2024-02-19","2024-02-21",NULL,"D_EW","GLOBALVECT","80","131.00","80","125.00","118.00","129.00",2
"2024-02-19","2024-01-12",NULL,"D_EW","GOLDTECH","80","162.00","80","155.00","150.00","170.00",2
"2024-02-19","2024-02-02",NULL,"D_EW","PTC","63","201.00","63","189.00","185.00","248.00",2
"2024-02-20","2024-02-21",NULL,"D_EW","5PAISA","19","588.00","19","584.00","535.00","590.00",1
"2024-02-20","2024-02-21",NULL,"D_EW","BALMLAWRIE","38","260.00","38","254.00","234.00","259.00",1
"2024-02-20","2024-02-08",NULL,"D_EW","BEARDSELL","233","46.00","233","45.00","42.00","53.00",1
"2024-02-20","2024-02-21",NULL,"D_EW","CESC","68","131.00","68","129.00","116.00","131.00",1
"2024-02-20","2024-02-07",NULL,"D_EW","GODHA","1818","1.00","1818","1.00","0.00","1.00",1
"2024-02-20","2024-02-21",NULL,"D_EW","PANACHE","126","74.00","126","71.00","66.00","74.00",1
"2024-02-20","2024-02-21",NULL,"D_EW","SHREEPUSHK","83","193.00","83","189.00","181.00","194.00",1
